freq,premier_pay,dealer,an,marque,modele,depot,prix_auto,pour_depot,km,creation_dossier,sexe,code_postal,ristourne,cheque_dealer,sommes_des_couts,terme,age,class
Par jour(s),208.32,109_dealer,2006.0,mazda,3,500.0,2495.0,0.20040080160320642,0,,0.0,j0s,0.0,0.0,2325.3333333333335,24,,0
Par jour(s),81.4,160_dealer,2008.0,jeep,compass,500.0,4995.0,0.1001001001001001,130000,2017-08-11,1.0,j2g,400.0,5204.65,5307.12,156,39.0,0
Par jour(s),111.71,187_dealer,2005.0,acura,tl,2000.0,8500.0,0.23529411764705882,0,,1.0,j3l,0.0,7325.0,7247.0,156,,0
Par jour(s),151.88,231_dealer,2009.0,jeep,patriot,1500.0,5000.0,0.3,0,2015-06-25,1.0,h1l,0.0,4696.95,4076.3333333333335,52,33.0,0
Par jour(s),89.43,139_dealer,2007.0,mazda,5,500.0,2999.0,0.16672224074691563,0,,0.0,j7z,0.0,2648.95,2846.0,78,,0
Par jour(s),253.77,73_dealer,2009.0,nissan,sentra,1500.0,6995.0,0.21443888491779842,0,2016-01-25,1.0,h3z,0.0,7683.2,6242.0,52,40.0,0
Par jour(s),70.94,120_dealer,2010.0,jeep,compass,1000.0,4195.0,0.23837902264600716,0,,1.0,,0.0,3864.65,3942.0,130,,0
Par jour(s),184.69,109_dealer,2005.0,mazda,tribute,,,,0,,1.0,,0.0,4419.75,4742.0,52,,0
Par jour(s),159.3,18_dealer,2011.0,toyota,corolla,1000.0,5500.0,0.18181818181818182,0,,1.0,h1g,0.0,4975.0,5247.0,78,,0
Mensuelle,111.74,100_dealer,2004.0,nissan,sentra,460.0,2399.0,0.1917465610671113,0,,0.0,j5z,0.0,0.0,2030.0,24,,0
Par jour(s),50.0,91_dealer,2011.0,subaru,impreza,1000.0,5995.0,0.16680567139282734,190000,2017-08-07,0.0,h7l,0.0,5294.75,5872.25,156,32.0,0
Mensuelle,295.58,172_dealer,2007.0,mazda,3,1000.0,3495.0,0.2861230329041488,170975,2017-08-18,1.0,h3m,0.0,2669.75,2972.25,24,39.0,0
Par jour(s),74.08,99_dealer,2001.0,mazda,b4000,0.0,6000.0,0.0,0,,1.0,,0.0,0.0,1705.3333333333333,104,,0
Par jour(s),94.42,241_dealer,2009.0,mazda,5,1700.0,6995.0,0.24303073624017155,0,,0.0,jok,0.0,6104.65,6042.0,156,,0
Par jour(s),161.82,120_dealer,2006.0,kia,sportage,500.0,5000.0,0.1,0,,0.0,h1p,0.0,4979.95,5247.0,78,,0
Par jour(s),122.34,109_dealer,2004.0,nissan,maxima,800.0,3395.0,0.23564064801178203,0,2015-06-17,1.0,j4w,0.0,2764.75,2771.3333333333335,52,23.0,0
Mensuelle,530.0,200_dealer,2002.0,bmw,745i,500.0,7750.0,0.06451612903225806,0,2016-01-29,1.0,h3s,0.0,,7987.333333333333,30,,0
Par jour(s),97.2,116_dealer,2007.0,acura,a3,500.0,5999.0,0.08334722453742291,170631,,1.0,j5m,0.0,5798.95,6311.12,156,40.0,0
Par jour(s),236.97,15_dealer,2008.0,ford,edge,1500.0,8500.0,0.17647058823529413,0,,1.0,j0k,0.0,7798.67,7780.333333333333,78,,0
Par jour(s),69.93,36_dealer,2005.0,dodge,caravan,700.0,3500.0,0.2,0,,1.0,,0.0,0.0,2993.0,104,,0
Par jour(s),362.69,181_dealer,2004.0,saturn,vue,0.0,4531.0,0.0,0,2016-04-29,1.0,h1b,0.0,2534.25,5609.52,18,,0
Par jour(s),193.66,110_dealer,2007.0,acura,a4,1200.0,6120.0,0.19607843137254902,0,2016-05-25,0.0,j7v,0.0,5626.0,5667.0,65,27.0,0
Par jour(s),214.43,247_dealer,2009.0,huyndai,accent,500.0,4966.0,0.10068465565847765,125900,2017-08-25,1.0,h3s,400.0,5174.2,5311.453333333333,78,35.0,0
Mensuelle,252.78,181_dealer,2006.0,dodge,caravan,1000.0,3985.0,0.25094102885821834,0,,1.0,h1t,0.0,0.0,3332.0,36,,0
Par jour(s),161.69,83_dealer,2010.0,chevrolet,impala,2400.0,5995.0,0.40033361134278567,156083,2017-07-06,1.0,h1r,0.0,3894.75,4654.59,65,28.0,0
Par jour(s),97.2,142_dealer,2006.0,honda,ridgeline,500.0,5999.0,0.08334722453742291,0,,1.0,g0y,0.0,5798.95,6379.333333333333,156,,0
Par jour(s),147.17,239_dealer,2002.0,chevrolet,impala,300.0,1950.0,0.15384615384615385,0,,0.0,j2k,0.0,213.5,1843.0,20,,0
Par jour(s),175.97,160_dealer,2006.0,volkswagen,jetta,1200.0,5995.0,0.20016680567139283,0,2016-09-03,1.0,j2g,0.0,5995.0,5542.0,78,28.0,0
Par jour(s),219.18,219_dealer,2002.0,toyota,celica,850.0,4500.0,0.18888888888888888,0,,1.0,,0.0,0.0,7221.04,39,,0
Par jour(s),89.02,99_dealer,2007.0,nissan,versa,600.0,4999.0,0.12002400480096019,0,,1.0,,0.0,0.0,4992.0,104,,0
Par jour(s),127.94,99_dealer,2005.0,chrysler,ptcruiser,1500.0,3000.0,0.5,0,,1.0,j0s,0.0,0.0,1676.3333333333333,26,,0
Par jour(s),235.36,191_dealer,2007.0,bmw,335,1700.0,7995.0,0.21263289555972484,208000,2017-07-20,1.0,h2r,0.0,6694.75,7263.42,65,28.0,0
Par jour(s),190.8,194_dealer,2010.0,mazda,3,1600.0,6995.0,0.22873481057898498,153490,2017-06-09,1.0,j5l,0.0,5744.75,6350.39,78,22.0,0
Par jour(s),77.64,0_dealer,2004.0,mazda,tribute,300.0,1995.0,0.15037593984962405,217000,2017-05-01,1.0,j7e,0.0,1794.75,1933.7366666666667,39,28.0,0
Par jour(s),50.0,245_dealer,2004.0,dodge,ram1500,4000.0,,,240000,2017-04-25,1.0,j5m,0.0,1700.0,2172.6099999999997,26,29.0,0
Par jour(s),50.0,98_dealer,2005.0,gmc,sierra,500.0,6000.0,0.08333333333333333,210000,2017-05-04,1.0,j6n,0.0,5800.0,6312.12,52,27.0,0
Par jour(s),500.0,133_dealer,2006.0,dodge,grandcaravan,300.0,1444.0,0.2077562326869806,276485,,1.0,h1l,0.0,1216.2,1327.07,26,,0
Par jour(s),183.07,29_dealer,2008.0,dodge,avanger,500.0,5495.0,0.09099181073703366,0,,1.0,j4z,0.0,5729.65,5742.0,78,,0
Par jour(s),142.69,31_dealer,2007.0,mazda,3,500.0,4200.0,0.11904761904761904,0,,0.0,j8n,0.0,3910.0,4447.0,78,,0
Par jour(s),75.22,109_dealer,2006.0,mazda,tribute,800.0,3995.0,0.2002503128911139,0,2015-07-13,1.0,j5r,0.0,3394.75,3925.3333333333335,104,43.0,0
Par jour(s),106.24,217_dealer,2002.0,bmw,745i,1820.0,9100.0,0.2,0,,1.0,,0.0,0.0,7873.0,156,,0
Par jour(s),79.1,191_dealer,2007.0,volkswagen,gti,2000.0,5000.0,0.4,0,,1.0,j8t,0.0,3250.0,3347.0,104,,0
Par jour(s),219.18,176_dealer,2006.0,bmw,325i,1400.0,6995.0,0.20014295925661185,180000,2017-05-26,1.0,j9j,0.0,5944.75,6524.34,65,31.0,0
Par jour(s),95.3,47_dealer,2007.0,ford,f150,1200.0,5999.0,0.20003333888981498,0,2016-05-03,1.0,j6s,300.0,5398.95,5546.0,130,38.0,0
Mensuelle,102.55,99_dealer,2001.0,mercedes,ml,700.0,6999.0,0.10001428775539363,0,2015-10-14,0.0,j0k,0.0,6598.95,6875.333333333333,36,,0
Par jour(s),125.82,81_dealer,2004.0,honda,civic,300.0,1700.0,0.17647058823529413,220000,,1.0,j5m,0.0,1485.0,1605.7366666666667,20,,0
Par jour(s),69.08,19_dealer,2007.0,honda,civic,500.0,4000.0,0.125,175000,2017-08-22,1.0,j0g,0.0,3700.0,4312.12,156,23.0,0
Par jour(s),166.32,49_dealer,2007.0,chevrolet,impala,1300.0,6500.0,0.2,0,2015-08-29,1.0,h1g,0.0,6669.0,5930.333333333333,78,32.0,0
Par jour(s),128.7,36_dealer,2006.0,chevrolet,cobalt,1000.0,5795.0,0.1725625539257981,0,,0.0,,0.0,0.0,5391.7,52,,0
Par jour(s),170.32,20_dealer,2007.0,acura,a6,2000.0,11000.0,0.18181818181818182,0,,0.0,,0.0,0.0,9576.333333333334,104,,0
Par jour(s),98.81,191_dealer,2010.0,chrysler,300c,1000.0,5995.0,0.16680567139282734,212000,,1.0,g0m,0.0,5294.75,5872.25,130,,0
Par jour(s),182.13,152_dealer,2007.0,acura,crv,2000.0,10500.0,0.19047619047619047,0,,1.0,j3l,0.0,0.0,12114.22,78,,0
Par jour(s),167.66,189_dealer,2004.0,volkswagen,newbeattle,500.0,3495.0,0.1430615164520744,165000,2017-08-28,0.0,j6s,0.0,3169.75,3653.12,39,36.0,0
Mensuelle,378.4,241_dealer,2011.0,chevrolet,malibu,3000.0,7495.0,0.400266844563042,153000,2017-08-04,0.0,j5x,400.0,5329.65,5632.74,36,23.0,0
Par jour(s),128.91,133_dealer,2008.0,saturn,outlook,500.0,6000.0,0.08333333333333333,213000,,1.0,h1w,400.0,6259.9,6312.12,104,,0
Par jour(s),198.48,181_dealer,2008.0,jeep,compass,1000.0,4995.0,0.2002002002002002,0,2016-03-21,1.0,,0.0,4244.75,4742.0,52,65.0,0
Par jour(s),182.74,49_dealer,2006.0,jeep,commander,1500.0,7500.0,0.2,0,,1.0,,0.0,0.0,6730.333333333333,78,,0
Par jour(s),99.47,19_dealer,2007.0,nissan,murano,500.0,6000.0,0.08333333333333333,0,,1.0,j3b,0.0,5800.0,6247.0,156,,0
Par jour(s),189.08,82_dealer,2007.0,kia,rondo,650.0,5295.0,0.12275731822474033,153200,1972-04-28,1.0,j2s,0.0,4909.75,5476.66,65,46.0,0
Par jour(s),134.33,241_dealer,2004.0,toyota,echo,300.0,2200.0,0.13636363636363635,0,,0.0,g0x,0.0,2010.0,2119.6666666666665,26,,0
Par jour(s),213.56,219_dealer,2006.0,acura,tl,0.0,7204.51,0.0,0,,1.0,j5r,0.0,0.0,8683.39,52,,0
Par jour(s),175.74,109_dealer,2009.0,dodge,caliber,1200.0,5495.0,0.2183803457688808,0,,1.0,g0c,0.0,0.0,7216.2,52,,0
Par jour(s),139.11,160_dealer,2006.0,mazda,6,500.0,4995.0,0.1001001001001001,169000,2017-04-13,0.0,j0h,400.0,5204.65,5307.12,130,45.0,0
Par jour(s),100.0,109_dealer,2008.0,huyndai,accent,300.0,2000.0,0.15,0,,1.0,j3b,0.0,1800.0,2047.0,39,,0
Par jour(s),193.29,17_dealer,2010.0,mazda,tribute,500.0,4990.0,0.10020040080160321,201000,,0.0,j4h,,,5302.12,65,45.0,0
Par jour(s),66.66,8_dealer,2005.0,chrysler,300,598.6,4994.0,0.11986383660392472,0,2015-08-19,1.0,j3n,0.0,4645.1,5125.733333333333,156,46.0,0
Par jour(s),217.37,67_dealer,2007.0,bmw,x3,1800.0,7950.0,0.22641509433962265,218011,,1.0,h7n,,,7164.773333333333,78,42.0,0
Par jour(s),134.62,109_dealer,2006.0,bmw,325xi,2000.0,8895.0,0.22484541877459246,0,,0.0,g6l,0.0,0.0,7625.333333333333,104,,0
Par jour(s),90.44,31_dealer,2000.0,ford,f150,300.0,2300.0,0.13043478260869565,0,,0.0,j2a,0.0,2115.0,2226.3333333333335,39,,0
Par jour(s),90.44,109_dealer,2007.0,volkswagen,golf,300.0,2300.0,0.13043478260869565,229460,2017-02-27,1.0,j3t,0.0,2115.0,2265.403333333333,39,36.0,0
Par jour(s),104.76,191_dealer,2007.0,bmw,3231,500.0,6247.5,0.08003201280512205,0,,1.0,h1k,0.0,5747.5,6230.333333333333,130,,0
Par jour(s),83.71,19_dealer,2010.0,honda,civic,250.0,5000.0,0.05,0,,1.0,j0k,0.0,4750.0,5247.0,156,,0
Par jour(s),98.69,181_dealer,2009.0,pontiac,vibe,1400.0,6985.0,0.20042949176807445,150000,2017-06-29,1.0,j6e,400.0,6394.15,6514.34,156,31.0,0
Par jour(s),81.01,35_dealer,2009.0,mazda,6gs,500.0,5500.0,0.09090909090909091,129000,,1.0,j4j,0.0,5275.0,5812.12,156,,0
Par jour(s),151.65,109_dealer,2006.0,bmw,325xi,2000.0,8895.0,0.22484541877459246,0,,0.0,g6l,0.0,0.0,8150.19,78,,0
Par jour(s),176.16,109_dealer,2005.0,mazda,3,300.0,2294.0,0.13077593722755013,128000,,1.0,j4k,0.0,2108.7,2260.403333333333,20,,0
Par jour(s),174.14,35_dealer,2009.0,huyndai,accent,800.0,4000.0,0.2,0,2016-05-16,0.0,j4j,0.0,3600.0,3947.0,52,40.0,0
Par jour(s),180.71,82_dealer,2007.0,ford,escape,500.0,5000.0,0.1,0,,1.0,h2e,0.0,5150.0,5247.0,65,,0
Par jour(s),166.22,191_dealer,2009.0,mazda,6,500.0,5995.0,0.08340283569641367,0,,1.0,h7w,0.0,,6242.0,156,,0
Par jour(s),194.42,133_dealer,2006.0,acura,crv,500.0,5500.0,0.09090909090909091,0,,0.0,h1l,0.0,5504.95,5747.0,65,,0
Par jour(s),111.61,36_dealer,2010.0,dodge,journey,3000.0,10895.0,0.27535566773749426,0,,1.0,,0.0,0.0,8497.74,130,,0
Par jour(s),175.78,257_dealer,2003.0,bmw,330i,1000.0,3000.0,0.3333333333333333,220000,2017-06-21,1.0,g0l,0.0,2150.0,2323.25,20,28.0,0
Par jour(s),204.82,99_dealer,2008.0,nissan,sentra,1000.0,6000.0,0.16666666666666666,0,,1.0,,0.0,0.0,5576.333333333333,52,,0
Par jour(s),177.01,109_dealer,2005.0,honda,civic,300.0,2300.0,0.13043478260869565,0,,1.0,j0t,0.0,2115.0,2229.6666666666665,20,,0
Par jour(s),180.57,86_dealer,2006.0,mazda,tribute,500.0,4049.0,0.12348728081007657,167000,,1.0,j0g,,,4361.12,52,48.0,0
Par jour(s),80.63,109_dealer,2004.0,subaru,forester,900.0,4995.0,0.18018018018018017,0,2015-06-12,0.0,j4l,0.0,4344.75,4671.333333333333,104,,0
Par jour(s),98.46,191_dealer,2007.0,acura,mdx,3500.0,9000.0,0.3888888888888889,152000,2017-05-11,1.0,h1y,0.0,5950.0,6776.193333333333,156,55.0,0
Par jour(s),98.67,133_dealer,2009.0,dodge,charger,500.0,6000.0,0.08333333333333333,0,,0.0,j0k,0.0,6259.9,6247.0,156,,0
Par jour(s),266.22,38_dealer,2007.0,gmc,acadia,2000.0,9995.0,0.2001000500250125,145000,,1.0,h4v,400.0,8954.65,9135.823333333334,78,,0
Par jour(s),91.14,19_dealer,2009.0,honda,civic,500.0,5500.0,0.09090909090909091,161000,,1.0,j7m,0.0,5275.0,5812.12,156,,0
Mensuelle,315.36,241_dealer,2003.0,toyota,echo,900.0,2295.0,0.39215686274509803,197854,2017-04-07,1.0,j6e,0.0,1509.75,1737.22,9,36.0,0
Par jour(s),76.7,147_dealer,2007.0,dodge,caliber,1000.0,5000.0,0.2,0,,0.0,g3h,0.0,0.0,4730.333333333333,130,,0
Par jour(s),137.84,200_dealer,2007.0,chevrolet,cobalt,600.0,2995.0,0.2003338898163606,206000,,0.0,j0l,,,2820.15,52,37.0,0
Par jour(s),216.2,160_dealer,2006.0,acura,a4,500.0,5995.0,0.08340283569641367,146000,2017-08-31,1.0,j4x,400.0,6254.65,6340.453333333333,65,26.0,0
Par jour(s),135.07,18_dealer,2005.0,nissan,altima,700.0,2995.0,0.2337228714524207,0,,1.0,h1g,0.0,2644.75,2642.0,52,,0
Par jour(s),190.62,133_dealer,2004.0,acura,tl,1200.0,6000.0,0.2,0,2016-03-04,0.0,h1m,0.0,5100.0,5547.0,65,,0
Par jour(s),214.03,8_dealer,2005.0,jeep,grandcherokee,1500.0,6448.0,0.2326302729528536,0,,0.0,,0.0,0.0,5695.0,52,,0
Par jour(s),101.06,36_dealer,2006.0,honda,civic,0.0,900.0,0.0,0,,1.0,,0.0,0.0,5971.333333333333,104,,0
Par jour(s),200.0,200_dealer,2007.0,toyota,camry,0.0,4428.0,0.0,192000,2017-06-13,0.0,g9t,0.0,4649.4,5021.0,39,37.0,0
Par jour(s),180.7,184_dealer,2008.0,pontiac,wave,1000.0,4795.0,0.20855057351407716,0,2016-02-02,1.0,j6s,0.0,4034.75,4542.0,52,42.0,0
Par jour(s),87.21,232_dealer,2010.0,kia,soul,1350.0,6500.0,0.2076923076923077,0,2016-03-16,1.0,j2c,0.0,5475.0,5880.333333333333,156,50.0,0
Par jour(s),80.32,133_dealer,2004.0,honda,crv,1700.0,6000.0,0.2833333333333333,0,2015-08-05,1.0,j3y,0.0,4600.0,5030.333333333333,104,31.0,0
Par jour(s),178.57,181_dealer,2004.0,saturn,vue,600.0,2985.0,0.20100502512562815,0,2016-03-08,1.0,h!b,0.0,5557.47,2732.0,38,74.0,0
Par jour(s),142.63,84_dealer,2007.0,jeep,compass,2000.0,4995.0,0.4004004004004004,129000,,0.0,g3g,400.0,3704.65,4002.49,65,,0
Par jour(s),91.39,0_dealer,2006.0,jeep,commander,1000.0,5450.0,0.1834862385321101,179000,2017-06-28,1.0,h3n,0.0,4722.5,5327.25,130,33.0,0
Par jour(s),97.75,141_dealer,2012.0,chevrolet,cruze,1775.0,8775.0,0.2022792022792023,102909,2017-07-06,0.0,j2s,0.0,7458.75,7978.25,208,32.0,0
Par jour(s),102.81,5_dealer,2009.0,chevrolet,equinox,3000.0,7495.0,0.400266844563042,0,2016-05-13,1.0,g5v,300.0,4869.75,5242.0,104,44.0,0
Par jour(s),84.79,109_dealer,2010.0,dodge,journey,500.0,4995.0,0.1001001001001001,0,,1.0,j0l,0.0,5204.65,5242.0,156,,0
Par jour(s),115.31,36_dealer,2012.0,huyndai,elantra,1500.0,8985.0,0.1669449081803005,0,,1.0,j4l,0.0,8234.25,8232.0,156,,0
Par jour(s),168.45,0_dealer,2011.0,mazda,3,500.0,5995.0,0.08340283569641367,0,,1.0,j5y,0.0,5007.25,5492.0,78,,0
Par jour(s),114.61,152_dealer,2007.0,acura,crv,2000.0,10500.0,0.19047619047619047,0,,1.0,j3l,0.0,0.0,9076.333333333334,156,,0
Par jour(s),66.76,55_dealer,2008.0,jeep,patriot,1500.0,4500.0,0.3333333333333333,149200,2017-07-05,0.0,h1k,0.0,3225.0,3942.37,130,27.0,0
Par jour(s),91.14,19_dealer,2006.0,acura,tl,500.0,5500.0,0.09090909090909091,177000,,1.0,h8y,0.0,5275.0,5812.12,156,,0
Par jour(s),170.71,142_dealer,2001.0,toyota,echo,400.0,2300.0,0.17391304347826086,216029,2017-08-03,0.0,j7c,0.0,2015.0,2178.4333333333334,20,30.0,0
Par jour(s),187.71,49_dealer,2004.0,mercedes,c240,2000.0,5995.0,0.3336113427856547,0,,1.0,,0.0,0.0,4742.0,52,,0
Par jour(s),193.54,120_dealer,2006.0,nissan,murano,1000.0,6495.0,0.15396458814472672,0,,0.0,j0k,0.0,6049.7,5242.0,78,,0
Par jour(s),104.32,81_dealer,2006.0,bmw,330i,500.0,5995.0,0.08340283569641367,174000,2017-09-21,1.0,j0j,400.0,6254.65,6307.12,130,25.0,0
Par jour(s),144.03,64_dealer,2006.0,acura,crv,1180.0,5900.0,0.2,0,,0.0,j2s,0.0,0.0,5985.3,52,,0
Par jour(s),249.21,2_dealer,2010.0,chrysler,300,2000.0,10000.0,0.2,0,,1.0,j0l,0.0,8729.95,8747.0,78,,0
Par jour(s),222.52,81_dealer,2010.0,huyndai,genesis,1400.0,6995.0,0.20014295925661185,0,,1.0,j5j,0.0,0.0,6342.0,52,,0
Mensuelle,310.48,99_dealer,2004.0,ford,econoline,1000.0,4999.0,0.20004000800160032,0,,0.0,j4k,0.0,0.0,4575.333333333333,30,,0
Par jour(s),165.51,41_dealer,2004.0,saturn,ion,500.0,2295.0,0.2178649237472767,130000,2017-05-31,1.0,h8s,0.0,1909.75,2090.3199999999997,20,22.0,0
Mensuelle,464.57,232_dealer,2010.0,dodge,grandcaravan,1400.0,8991.0,0.15571126682237793,0,,0.0,j2a,0.0,0.0,10134.45,30,,0
Par jour(s),116.32,81_dealer,2010.0,huyndai,genesis,1400.0,6995.0,0.20014295925661185,0,,1.0,j5j,0.0,0.0,6342.0,104,,0
Mensuelle,260.0,200_dealer,2007.0,chevrolet,uplander,1621.19,3495.0,0.463859799713877,0,2016-02-09,1.0,j2y,,,2204.1433333333334,24,,0
Par jour(s),100.0,178_dealer,2008.0,ford,escape,500.0,4495.0,0.11123470522803114,126078,2017-07-14,1.0,h1k,0.0,4219.75,4807.12,156,31.0,0
Par jour(s),95.98,214_dealer,2005.0,ford,150,800.0,4495.0,0.17797552836484984,209400,2017-05-09,1.0,j0n,0.0,3919.75,4546.2,104,33.0,0
Par jour(s),122.6,230_dealer,2001.0,chrysler,intreprid,720.0,1800.0,0.4,93434,,1.0,g6g,,,1340.1133333333332,17,57.0,0
Par jour(s),128.03,99_dealer,2003.0,volkswagen,golf,700.0,3500.0,0.2,0,,1.0,j4j,0.0,0.0,5365.97,52,,0
Par jour(s),90.98,214_dealer,2002.0,ford,f150,500.0,2500.0,0.2,171520,2017-05-05,1.0,j9r,0.0,2125.0,2288.12,39,38.0,0
Par jour(s),87.99,81_dealer,2007.0,suzuki,xl7,500.0,3995.0,0.1251564455569462,187620,,0.0,j3b,,,4307.12,104,23.0,0
Par jour(s),123.25,109_dealer,2012.0,huyndai,elantra,500.0,7495.0,0.066711140760507,0,,1.0,h1r,0.0,7829.65,7915.333333333333,156,,0
Par jour(s),112.91,66_dealer,2007.0,honda,odyssey,2000.0,8950.0,0.22346368715083798,166000,2017-07-18,1.0,h2e,0.0,7397.5,7957.49,156,60.0,0
Par jour(s),83.86,20_dealer,2009.0,kia,rondo,1000.0,5000.0,0.2,0,,0.0,h1k,0.0,0.0,4593.0,104,,0
Par jour(s),127.95,160_dealer,2009.0,subaru,impreza,1800.0,9000.0,0.2,0,2016-04-21,1.0,j0e,0.0,9000.0,7947.0,130,45.0,0
Par jour(s),162.4,189_dealer,2009.0,nissan,cube,3000.0,6995.0,0.42887776983559683,0,,0.0,g0l,0.0,0.0,4725.333333333333,65,,0
Par jour(s),163.3,220_dealer,2007.0,honda,crv,2550.0,6999.0,0.3643377625375054,195000,2017-05-18,0.0,g1j,400.0,0.0,5528.13,78,39.0,0
Par jour(s),294.15,233_dealer,2011.0,gmc,savana,10000.0,18495.0,0.5406866720735334,104000,2017-04-19,1.0,h1x,400.0,9879.65,10677.793333333333,78,40.0,0
Par jour(s),75.84,189_dealer,2007.0,suzuki,sx4,500.0,4500.0,0.1111111111111111,109000,2017-06-28,1.0,j7y,400.0,4684.9,4845.453333333333,156,61.0,0
Par jour(s),73.51,119_dealer,2006.0,ford,freestyle,500.0,4000.0,0.125,128000,,1.0,g0r,400.0,4159.9,4312.12,130,,0
Par jour(s),84.71,0_dealer,2009.0,volkswagen,passat,800.0,5450.0,0.14678899082568808,155000,,1.0,j5y,0.0,4922.5,5501.2,156,,0
Par jour(s),91.46,160_dealer,2010.0,mitsubishi,lancer,500.0,5995.0,0.08340283569641367,0,,0.0,j0h,0.0,5794.75,6242.0,156,,0
Par jour(s),78.87,20_dealer,2006.0,huyndai,sonata,1000.0,5075.0,0.19704433497536947,0,,1.0,j5r,0.0,0.0,4651.333333333333,104,,0
Mensuelle,441.53,219_dealer,2011.0,chevrolet,cruze,1600.0,7972.0,0.2007024586051179,0,,0.0,j7j,0.0,0.0,6948.333333333333,18,,0
Par jour(s),259.31,160_dealer,2011.0,volkswagen,jetta,2000.0,10995.0,0.18190086402910413,0,,0.0,g0a,0.0,0.0,9742.0,78,,0
Par jour(s),77.78,133_dealer,2008.0,dodge,avanger,500.0,4000.0,0.125,186915,,1.0,j3p,400.0,4159.9,4312.12,130,,0
Mensuelle,62.55,99_dealer,2006.0,pontiac,montana,700.0,3700.0,0.1891891891891892,0,,0.0,j4j,0.0,0.0,5102.14,36,,0
Par jour(s),176.19,142_dealer,2006.0,mazda,5gt,1000.0,5150.0,0.1941747572815534,149000,2017-03-31,0.0,j7m,0.0,4407.5,5027.25,65,29.0,0
Par jour(s),106.4,133_dealer,2008.0,dodge,charger,500.0,6850.0,0.072992700729927,0,,1.0,h1w,0.0,6259.9,6247.0,130,,0
Mensuelle,357.0,200_dealer,2007.0,volkswagen,jetta,500.0,6900.0,0.07246376811594203,0,2016-02-05,1.0,j2y,0.0,6745.0,6816.666666666667,29,,0
Par jour(s),81.99,222_dealer,2006.0,mazda,3,500.0,3490.0,0.14326647564469913,147000,2017-05-17,0.0,h2x,0.0,3164.5,3802.12,104,27.0,0
Par jour(s),86.64,120_dealer,2010.0,mazda,5,1000.0,5495.0,0.18198362147406733,0,,,j0b,0.0,5229.65,5242.0,156,,0
Par jour(s),193.28,99_dealer,2007.0,honda,civic,1100.0,5400.0,0.2037037037037037,0,,1.0,,0.0,0.0,5047.0,52,,0
Par jour(s),173.42,142_dealer,2005.0,ford,escape,600.0,3995.0,0.15018773466833543,155516,2017-04-13,1.0,j7k,0.0,3594.75,4220.15,52,39.0,0
Par jour(s),77.86,120_dealer,2010.0,nissan,versa,500.0,4995.0,0.1001001001001001,0,,0.0,j4r,0.0,4944.75,5242.0,156,,0
Par jour(s),79.62,109_dealer,2007.0,huyndai,accent,,2995.0,,0,,1.0,j0l,0.0,0.0,3342.0,104,,0
Par jour(s),198.64,147_dealer,2007.0,chevrolet,outlook,1400.0,7995.0,0.17510944340212634,0,2016-09-02,1.0,j2b,0.0,,9418.03,65,26.0,0
Par jour(s),122.59,209_dealer,2004.0,jeep,grandcherokee,0.0,2500.0,0.0,0,,1.0,j5c,0.0,2525.0,2347.0,52,,0
Par jour(s),108.35,99_dealer,2009.0,volvo,c30,0.0,6999.0,0.0,0,,0.0,,0.0,0.0,6192.0,104,,0
Par jour(s),122.01,170_dealer,2005.0,chrysler,300,500.0,6800.0,0.07352941176470588,0,,1.0,g0r,0.0,6940.0,7047.0,130,,0
Par jour(s),130.44,233_dealer,2002.0,volvo,s60,600.0,2995.0,0.2003338898163606,0,2015-07-27,1.0,j7h,0.0,2544.75,2725.3333333333335,52,22.0,0
Par jour(s),74.14,120_dealer,2008.0,pontiac,montana,500.0,4795.0,0.10427528675703858,0,,1.0, j7,0.0,4734.75,5042.0,156,,0
Mensuelle,391.29,181_dealer,2008.0,nissan,versa,1000.0,4485.0,0.2229654403567447,125557,2017-05-08,1.0,h1a,400.0,4169.15,4362.25,24,64.0,0
Par jour(s),209.5,189_dealer,2008.0,jeep,compass,1200.0,7495.0,0.1601067378252168,0,,0.0,j3l,0.0,7129650.0,7042.0,78,,0
Par jour(s),68.54,241_dealer,2005.0,mazda,3gs,400.0,2995.0,0.1335559265442404,0,,0.0,j0k,0.0,3204.65,2942.0,104,,0
Par jour(s),91.27,181_dealer,2010.0,huyndai,sonata,500.0,4985.0,0.10030090270812438,145600,,1.0,j7m,400.0,5194.15,5297.12,130,,0
Par jour(s),74.07,109_dealer,,honda,civic,400.0,1995.0,0.20050125313283207,0,,1.0,h1g,0.0,1694.75,1788.0,39,,0
Par jour(s),87.71,84_dealer,2009.0,nissan,versa,2500.0,6995.0,0.35739814152966404,82500,,1.0,g1l,400.0,5304.65,5567.61,156,,0
Par jour(s),72.84,36_dealer,2007.0,dodge,caliber,700.0,4395.0,0.15927189988623436,0,,0.0,,0.0,0.0,4271.333333333334,104,,0
Par jour(s),97.09,17_dealer,2007.0,gmc,acadia,500.0,5990.0,0.08347245409015025,0,2017-07-07,1.0,j3h,400.0,6249.4,6302.12,156,35.0,0
Par jour(s),101.65,142_dealer,2011.0,mazda,3gt,500.0,6195.0,0.08071025020177562,166400,2017-05-29,1.0,j0g,0.0,6004.75,6573.786666666667,156,43.0,0
Par jour(s),194.44,244_dealer,2008.0,ford,edge,500.0,6000.0,0.08333333333333333,141000,2017-06-29,0.0,j5n,400.0,6259.9,6312.12,78,31.0,0
